Inspection Date,Inspection Type,Facility Name,Inspection Number,url_inspection,url_inspection_full,url_entity_full
04-Aug-2022,Required,All Tribes Christian Camp Kitchen - Serving Kitchen,87584,location.href = '/Portal/Inspection/Details/d39132ab-c15a-405e-9662-a632a170ad92' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d39132ab-c15a-405e-9662-a632a170ad92,http://disclosure.algomapublichealth.com/Portal/Facility/Details/069ff5fd-8f7e-4a68-83db-9c632a6297b8
18-Jan-2023,Required,Alzheimer Society Sault Ste Marie & Algoma District - Serving Kitchen,99383,location.href = '/Portal/Inspection/Details/20ec72fc-e047-467c-baa3-6b775e296a2d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/20ec72fc-e047-467c-baa3-6b775e296a2d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/ef63bd68-10f0-4bc6-a74c-ca4e801e5b7a
01-Mar-2023,Required,Amanda Nolan - Home Based Food Inspection,108698,location.href = '/Portal/Inspection/Details/3072d128-2474-48b0-8997-a5d396abefa0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3072d128-2474-48b0-8997-a5d396abefa0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/15e8f3e8-f6f7-4d99-9555-59dfd5f7c6cb
08-Sep-2022,Required,Ambassador Motel Mobile Food Cart - Mobile Preparation Premises,88856,location.href = '/Portal/Inspection/Details/5b2447ef-05f3-41c2-b0db-e05021739f5f' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5b2447ef-05f3-41c2-b0db-e05021739f5f,http://disclosure.algomapublichealth.com/Portal/Facility/Details/14b74138-245f-45e2-9e46-01f1ecdd23d1
22-Jun-2023,Required,Andre Foods - Hot Dog Cart,128723,location.href = '/Portal/Inspection/Details/8855a6af-f5eb-4bcd-9a52-1084b46bdba0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8855a6af-f5eb-4bcd-9a52-1084b46bdba0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1ef3e9d8-3c18-40d3-93fe-51fd781c5bc7
13-Jun-2022,Required,Andre Foods - Hot Dog Cart,84728,location.href = '/Portal/Inspection/Details/df26b71e-293e-4d8e-9ff6-1413b54e0a9a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/df26b71e-293e-4d8e-9ff6-1413b54e0a9a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1ef3e9d8-3c18-40d3-93fe-51fd781c5bc7
13-Sep-2023,Required,Angels Direct Food Service - Food Warehouse / Depot,139883,location.href = '/Portal/Inspection/Details/4d785108-bb3e-4d36-8bfb-69e6aa8f7672' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4d785108-bb3e-4d36-8bfb-69e6aa8f7672,http://disclosure.algomapublichealth.com/Portal/Facility/Details/9fa089c9-df46-49ef-9677-86be20b16646
19-Oct-2022,Required,Angels Direct Food Service - Food Warehouse / Depot,90983,location.href = '/Portal/Inspection/Details/00917cfe-d5ae-4e2a-bd3f-d3f23d46581f' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/00917cfe-d5ae-4e2a-bd3f-d3f23d46581f,http://disclosure.algomapublichealth.com/Portal/Facility/Details/9fa089c9-df46-49ef-9677-86be20b16646
27-May-2023,Required,Angry Joe's BBQ - Catering Vehicle,124667,location.href = '/Portal/Inspection/Details/d653eab3-5d9c-4c58-a344-542c6db5455e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d653eab3-5d9c-4c58-a344-542c6db5455e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/4a912be2-02c4-47e4-993b-83adf352c4af
23-Sep-2022,Required,Angry Joe's BBQ - Catering Vehicle,89180,location.href = '/Portal/Inspection/Details/22993b40-6e92-4e5d-8a58-0310b558db4a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/22993b40-6e92-4e5d-8a58-0310b558db4a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/4a912be2-02c4-47e4-993b-83adf352c4af
24-Oct-2023,Required,Anna McCrea Public School - Elementary School,149516,location.href = '/Portal/Inspection/Details/ad5c6793-9963-4b71-998c-4e052953c019' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ad5c6793-9963-4b71-998c-4e052953c019,http://disclosure.algomapublichealth.com/Portal/Facility/Details/473e99eb-2224-415e-8c6e-fdb3e1bf4556
26-Feb-2024,Required,Annettes Diner - Restaurant,162765,location.href = '/Portal/Inspection/Details/0073d86c-4f3f-4753-b836-d6abf59eee8f' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0073d86c-4f3f-4753-b836-d6abf59eee8f,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1e2cfd30-3540-4cc5-ab06-cb8e07ddac41
15-Aug-2023,Required,Annettes Diner - Restaurant,135735,location.href = '/Portal/Inspection/Details/25e6f5e6-4456-4db4-8f23-3500df41577e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/25e6f5e6-4456-4db4-8f23-3500df41577e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1e2cfd30-3540-4cc5-ab06-cb8e07ddac41
19-Apr-2023,Required,Annettes Diner - Restaurant,113095,location.href = '/Portal/Inspection/Details/bd58c020-0f56-403d-a1fd-694320a5cc43' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/bd58c020-0f56-403d-a1fd-694320a5cc43,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1e2cfd30-3540-4cc5-ab06-cb8e07ddac41
04-Aug-2022,Required,Annettes Diner - Restaurant,87676,location.href = '/Portal/Inspection/Details/ef32d513-9a3d-4fee-b18a-d3e67a0a0811' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ef32d513-9a3d-4fee-b18a-d3e67a0a0811,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1e2cfd30-3540-4cc5-ab06-cb8e07ddac41
25-Apr-2024,Required,Antico - Restaurant,168058,location.href = '/Portal/Inspection/Details/5e9b5cae-21c3-4636-a3b4-621cc447e4ab' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5e9b5cae-21c3-4636-a3b4-621cc447e4ab,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
07-Dec-2023,Required,Antico - Restaurant,157970,location.href = '/Portal/Inspection/Details/75272ced-bded-47f6-b984-743b6e35d414' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/75272ced-bded-47f6-b984-743b6e35d414,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
25-Aug-2023,Required,Antico - Restaurant,137340,location.href = '/Portal/Inspection/Details/65cba8c6-be1d-4a6c-90b6-afe1fd651f4c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/65cba8c6-be1d-4a6c-90b6-afe1fd651f4c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
21-Apr-2023,Follow-up,Antico - Restaurant,114327,location.href = '/Portal/Inspection/Details/1e9520c4-be40-4df1-8b27-5b9c18629d74' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/1e9520c4-be40-4df1-8b27-5b9c18629d74,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
13-Apr-2023,Required,Antico - Restaurant,111483,location.href = '/Portal/Inspection/Details/ab31bf2a-7854-4024-be1c-0e98d5bd474b' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ab31bf2a-7854-4024-be1c-0e98d5bd474b,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
15-Nov-2022,Required,Antico - Restaurant,93330,location.href = '/Portal/Inspection/Details/fc1f4f3c-b8f7-49e9-8baf-37d1d97881f4' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/fc1f4f3c-b8f7-49e9-8baf-37d1d97881f4,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
01-Sep-2022,Follow-up,Antico - Restaurant,88684,location.href = '/Portal/Inspection/Details/f381b05e-e494-43f3-ac29-99eb59d6aa51' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f381b05e-e494-43f3-ac29-99eb59d6aa51,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
24-Aug-2022,Required,Antico - Restaurant,88553,location.href = '/Portal/Inspection/Details/2303bbec-548f-46b6-8db2-a017eed2f81c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2303bbec-548f-46b6-8db2-a017eed2f81c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
25-May-2022,Follow-up,Antico - Restaurant,83056,location.href = '/Portal/Inspection/Details/aca7a2ea-b774-4877-ae41-0cb759fd3f30' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/aca7a2ea-b774-4877-ae41-0cb759fd3f30,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b0a02ed5-5e34-4d26-960d-c70c4e5ce355
02-May-2023,Required,APH - Community Kitchen - Community Kitchen,116077,location.href = '/Portal/Inspection/Details/653f87b5-3143-4148-a29c-7c173de205e1' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/653f87b5-3143-4148-a29c-7c173de205e1,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5223a6ad-15a9-4294-86f4-3b2ca20ee459
11-Mar-2024,Required,April Carrier - Food Take Out,163819,location.href = '/Portal/Inspection/Details/4641f060-d367-40f4-b6a0-0e37e0828aa5' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4641f060-d367-40f4-b6a0-0e37e0828aa5,http://disclosure.algomapublichealth.com/Portal/Facility/Details/fce22946-3bd9-4bbd-b58a-103f4e29cb73
06-Apr-2023,Required,April Carrier - Food Take Out,110370,location.href = '/Portal/Inspection/Details/8c51a507-7afe-4816-b6cc-ecee520804e4' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8c51a507-7afe-4816-b6cc-ecee520804e4,http://disclosure.algomapublichealth.com/Portal/Facility/Details/fce22946-3bd9-4bbd-b58a-103f4e29cb73
06-Apr-2023,Required,April Carrier - Food Take Out,163818,location.href = '/Portal/Inspection/Details/9b4bb5d0-29dd-46c1-b596-bef757ffe860' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/9b4bb5d0-29dd-46c1-b596-bef757ffe860,http://disclosure.algomapublichealth.com/Portal/Facility/Details/fce22946-3bd9-4bbd-b58a-103f4e29cb73
26-Aug-2022,Required,April Carrier - Food Take Out,88865,location.href = '/Portal/Inspection/Details/51ea6d45-919e-46d2-bfca-f7369dd801c6' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/51ea6d45-919e-46d2-bfca-f7369dd801c6,http://disclosure.algomapublichealth.com/Portal/Facility/Details/fce22946-3bd9-4bbd-b58a-103f4e29cb73
04-Mar-2024,Required,Arby's - Restaurant,163369,location.href = '/Portal/Inspection/Details/7fbd1680-0d58-4bf0-8a46-9d27fdb1ad00' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7fbd1680-0d58-4bf0-8a46-9d27fdb1ad00,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d5e8c068-9fac-403a-8176-0692a6d753f1
24-Feb-2023,Follow-up,Arby's - Restaurant,103155,location.href = '/Portal/Inspection/Details/537f79fc-ea56-4c0d-ab6d-c8c6081ebbc3' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/537f79fc-ea56-4c0d-ab6d-c8c6081ebbc3,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d5e8c068-9fac-403a-8176-0692a6d753f1
08-Dec-2022,Required,Arby's - Restaurant,95975,location.href = '/Portal/Inspection/Details/115242bd-0fd9-4400-969f-7d20429b13c3' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/115242bd-0fd9-4400-969f-7d20429b13c3,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d5e8c068-9fac-403a-8176-0692a6d753f1
05-Aug-2022,Complaint,Arby's - Restaurant,87590,location.href = '/Portal/Inspection/Details/fd25c41a-5b11-499f-b708-35c28e9a3b98' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/fd25c41a-5b11-499f-b708-35c28e9a3b98,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d5e8c068-9fac-403a-8176-0692a6d753f1
14-Dec-2023,Required,Argonaut Gold - Cafeteria,158362,location.href = '/Portal/Inspection/Details/992aafa5-ee03-41dc-8688-60244fa84938' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/992aafa5-ee03-41dc-8688-60244fa84938,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cf2f8b1b-c6bf-42dd-ad34-5700d51acdf6
13-Jun-2023,Required,Argonaut Gold - Cafeteria,126757,location.href = '/Portal/Inspection/Details/a467ba86-805d-4803-83ef-5a9ce13e00ae' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a467ba86-805d-4803-83ef-5a9ce13e00ae,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cf2f8b1b-c6bf-42dd-ad34-5700d51acdf6
21-Dec-2022,Required,Argonaut Gold - Cafeteria,96460,location.href = '/Portal/Inspection/Details/2b752a6b-cf3b-4fee-b03c-711c8a351a05' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2b752a6b-cf3b-4fee-b03c-711c8a351a05,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cf2f8b1b-c6bf-42dd-ad34-5700d51acdf6
25-Apr-2024,Required,Arturo's Ristorante - Restaurant,168085,location.href = '/Portal/Inspection/Details/66ba6b3e-2f37-4f82-af60-46cd25164b30' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/66ba6b3e-2f37-4f82-af60-46cd25164b30,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d9912fd5-4c0b-414b-a9a4-03ef95b32c08
30-Aug-2023,Required,Arturo's Ristorante - Restaurant,137546,location.href = '/Portal/Inspection/Details/694d2471-b355-4945-a377-8471e247c7d9' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/694d2471-b355-4945-a377-8471e247c7d9,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d9912fd5-4c0b-414b-a9a4-03ef95b32c08
28-Apr-2023,Required,Arturo's Ristorante - Restaurant,115421,location.href = '/Portal/Inspection/Details/b1dc5412-5cdd-4e60-ad9d-ba17991d4686' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b1dc5412-5cdd-4e60-ad9d-ba17991d4686,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d9912fd5-4c0b-414b-a9a4-03ef95b32c08
08-Dec-2023,Required,Au Jardin de Pierrot - Child Care Centre Kitchen,158040,location.href = '/Portal/Inspection/Details/2b4e02f3-a5fc-4f34-a78f-cc0edb4cf699' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2b4e02f3-a5fc-4f34-a78f-cc0edb4cf699,http://disclosure.algomapublichealth.com/Portal/Facility/Details/c89aa213-020c-4aff-9357-fddc788bcd58
26-Apr-2023,Required,Au Jardin de Pierrot - Child Care Centre Kitchen,116584,location.href = '/Portal/Inspection/Details/b61b44b3-dbbf-48bd-893c-53e6069349e7' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b61b44b3-dbbf-48bd-893c-53e6069349e7,http://disclosure.algomapublichealth.com/Portal/Facility/Details/c89aa213-020c-4aff-9357-fddc788bcd58
09-Apr-2024,Required,Aubrey Falls Trading Post Restaurant - Restaurant,166548,location.href = '/Portal/Inspection/Details/3084a89f-ec92-4e3e-8297-acbc137a63a5' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3084a89f-ec92-4e3e-8297-acbc137a63a5,http://disclosure.algomapublichealth.com/Portal/Facility/Details/6ffac7e0-caa1-4eaf-95cb-c32229b85aa7
06-Oct-2023,Required,Aubrey Falls Trading Post Restaurant - Restaurant,145460,location.href = '/Portal/Inspection/Details/e303db70-bbd3-41bc-ac4e-a5d625d00b95' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e303db70-bbd3-41bc-ac4e-a5d625d00b95,http://disclosure.algomapublichealth.com/Portal/Facility/Details/6ffac7e0-caa1-4eaf-95cb-c32229b85aa7
12-Apr-2024,Required,Aurora's Hillside - Food Take Out,167085,location.href = '/Portal/Inspection/Details/3c8a3cda-a3c6-47b0-9828-9ac173a13122' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3c8a3cda-a3c6-47b0-9828-9ac173a13122,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bf088f7d-fe5b-4607-a640-bdef0f0335b6
20-Nov-2023,Required,Aurora's Hillside - Food Take Out,156261,location.href = '/Portal/Inspection/Details/00b4a97a-4d25-4d34-9ce1-6307d17a8c8c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/00b4a97a-4d25-4d34-9ce1-6307d17a8c8c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bf088f7d-fe5b-4607-a640-bdef0f0335b6
01-Aug-2023,Follow-up,Aurora's Hillside - Food Take Out,134049,location.href = '/Portal/Inspection/Details/deda8494-cf73-48fd-af8e-33c9dfd61799' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/deda8494-cf73-48fd-af8e-33c9dfd61799,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bf088f7d-fe5b-4607-a640-bdef0f0335b6
26-Jul-2023,Required,Aurora's Hillside - Food Take Out,133518,location.href = '/Portal/Inspection/Details/ca8828b9-c619-45f5-87e8-f20aaa7db51c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ca8828b9-c619-45f5-87e8-f20aaa7db51c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bf088f7d-fe5b-4607-a640-bdef0f0335b6
30-Mar-2023,Required,Aurora's Hillside - Food Take Out,108815,location.href = '/Portal/Inspection/Details/82d21480-006d-419c-b1eb-2c4cc58fa074' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/82d21480-006d-419c-b1eb-2c4cc58fa074,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bf088f7d-fe5b-4607-a640-bdef0f0335b6
07-Dec-2022,Required,Aurora's Hillside - Food Take Out,95928,location.href = '/Portal/Inspection/Details/a3f4b630-4207-472e-ae03-48cb7bf180a2' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a3f4b630-4207-472e-ae03-48cb7bf180a2,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bf088f7d-fe5b-4607-a640-bdef0f0335b6
11-Jul-2022,Required,Aurora's Hillside - Food Take Out,87102,location.href = '/Portal/Inspection/Details/0e42f7fc-9acc-4652-b5dc-74f75cef1d2b' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0e42f7fc-9acc-4652-b5dc-74f75cef1d2b,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bf088f7d-fe5b-4607-a640-bdef0f0335b6
02-May-2024,Required,Aurora's Westside - Restaurant,169090,location.href = '/Portal/Inspection/Details/9a4bf7ba-aae4-4810-8980-8e103f7009d6' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/9a4bf7ba-aae4-4810-8980-8e103f7009d6,http://disclosure.algomapublichealth.com/Portal/Facility/Details/afafade7-7e4b-4993-abe1-7aecefad75dc
06-Feb-2024,Follow-up,Aurora's Westside - Restaurant,161601,location.href = '/Portal/Inspection/Details/5c13492f-d96f-481c-8b1d-4a21a7868c3e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5c13492f-d96f-481c-8b1d-4a21a7868c3e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/afafade7-7e4b-4993-abe1-7aecefad75dc
15-Jan-2024,Required,Aurora's Westside - Restaurant,159378,location.href = '/Portal/Inspection/Details/68a9e790-0fcc-4968-b411-d43acddaad9b' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/68a9e790-0fcc-4968-b411-d43acddaad9b,http://disclosure.algomapublichealth.com/Portal/Facility/Details/afafade7-7e4b-4993-abe1-7aecefad75dc
12-Sep-2023,Required,Aurora's Westside - Restaurant,139870,location.href = '/Portal/Inspection/Details/a9d38120-87ae-4557-a3e8-5dbc15e2c356' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a9d38120-87ae-4557-a3e8-5dbc15e2c356,http://disclosure.algomapublichealth.com/Portal/Facility/Details/afafade7-7e4b-4993-abe1-7aecefad75dc
17-May-2023,Required,Aurora's Westside - Restaurant,120710,location.href = '/Portal/Inspection/Details/37e87ab1-8816-4379-990d-76b0edde1e42' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/37e87ab1-8816-4379-990d-76b0edde1e42,http://disclosure.algomapublichealth.com/Portal/Facility/Details/afafade7-7e4b-4993-abe1-7aecefad75dc
29-Nov-2022,Required,Aurora's Westside - Restaurant,94696,location.href = '/Portal/Inspection/Details/2154ed1f-e895-4543-8787-c794fe0ae1ea' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2154ed1f-e895-4543-8787-c794fe0ae1ea,http://disclosure.algomapublichealth.com/Portal/Facility/Details/afafade7-7e4b-4993-abe1-7aecefad75dc
