Facility Name,Site Address,Last Inspection Date,Colour Posting,url_entity_partial,category,Type,Legislation,Status,Offence Date,Description,Status Updated,url_entity_full
Backroads Brews and Shoes,1295 Riverbend Rd  London ON N6K 0G2,09/01/2023,,location.href = '/Portal/Facility/Details/f390a35a-6ef3-4f49-8e34-203dd33fcc36' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f390a35a-6ef3-4f49-8e34-203dd33fcc36
The Scoop - Hyde Park,1010 Gainsborough Rd  London ON N6H 5L4,09/01/2023,,location.href = '/Portal/Facility/Details/f7949ca5-1d23-4a3b-833e-3f97c134d21a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f7949ca5-1d23-4a3b-833e-3f97c134d21a
Red Swan Pizza,3-3339 Wonderland Rd S  London ON N6L 1K1,08/31/2023,,location.href = '/Portal/Facility/Details/a4dc6563-39ee-4350-ac67-a2cdc6c9dfc2' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a4dc6563-39ee-4350-ac67-a2cdc6c9dfc2
Thames Valley Golf Course,850 Sunninghill Ave  London ON N6H 3L9,08/31/2023,,location.href = '/Portal/Facility/Details/ff214e45-f1d1-4ca0-a93f-82b4050e9825' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ff214e45-f1d1-4ca0-a93f-82b4050e9825
Canadian Tire Gas,1895 Hyde Park Rd  London ON N6H 0A3,08/31/2023,,location.href = '/Portal/Facility/Details/9607fed7-7314-4787-b321-89c7cd016983' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9607fed7-7314-4787-b321-89c7cd016983
Papa's Pizza Restaurant,117 St George St  London ON N6A 5E4,08/31/2023,,location.href = '/Portal/Facility/Details/3c9c0cde-50ac-4bf4-97ff-59ebdcf1dc2e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3c9c0cde-50ac-4bf4-97ff-59ebdcf1dc2e
Chopped Leaf Restaurant- Hyde Park,1-640 Hyde Park  Road London ON N6H 5T2,08/31/2023,,location.href = '/Portal/Facility/Details/3c509b65-1a00-482f-b410-59db27d9bea7' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3c509b65-1a00-482f-b410-59db27d9bea7
Dollarama,D-3-1965 Hyde Park Rd  London ON N6H 0A3,08/31/2023,,location.href = '/Portal/Facility/Details/2c8a6a97-fb92-4845-bd27-f21aea891470' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2c8a6a97-fb92-4845-bd27-f21aea891470
The Turtle Shop,Mobile,08/31/2023,,location.href = '/Portal/Facility/Details/9d8a65ba-6a9e-4432-b49f-5c94f47f1c5d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9d8a65ba-6a9e-4432-b49f-5c94f47f1c5d
Lord Gainsborough Restaurant,1800 Hyde Park Rd  London ON N6H 0K1,08/31/2023,,location.href = '/Portal/Facility/Details/291e39e0-3b26-4900-a7ba-288a2ad53e11' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/291e39e0-3b26-4900-a7ba-288a2ad53e11
Val's BBQ,493 Richmond St  London ON N6A 3C7,08/30/2023,,location.href = '/Portal/Facility/Details/03b3e10c-10bd-426e-abed-2a2c294a70b1' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/03b3e10c-10bd-426e-abed-2a2c294a70b1
ANNDining,109-140 Ann St  London ON N6A 1R2,08/30/2023,,location.href = '/Portal/Facility/Details/84764667-0aff-440e-8115-92df9cb7a7c7' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/84764667-0aff-440e-8115-92df9cb7a7c7
Tilt Arcade Bar,359 Talbot St  London ON N6A 2R5,08/30/2023,,location.href = '/Portal/Facility/Details/4f695eb3-7fd6-4bfa-8010-c58eba26f165' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4f695eb3-7fd6-4bfa-8010-c58eba26f165
Pizza Hut,341 Caradoc St S  Strathroy ON N7G 2P4,08/30/2023,,location.href = '/Portal/Facility/Details/a9e0718e-f7cd-455e-9891-3ba94683ecd8' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a9e0718e-f7cd-455e-9891-3ba94683ecd8
Starbucks Coffee,86 Fanshawe Park Rd E  London ON N5X 4C5,08/30/2023,,location.href = '/Portal/Facility/Details/9fd5978b-89cd-4231-84ba-0c8bf9be35d6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9fd5978b-89cd-4231-84ba-0c8bf9be35d6
Ricco Foods Cash & Carry,670 Wright St  Strathroy ON N7G 1Y5,08/30/2023,,location.href = '/Portal/Facility/Details/f3f4a2e0-55fe-4d8b-a33c-1b9ecafcdd6b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f3f4a2e0-55fe-4d8b-a33c-1b9ecafcdd6b
Bulk Barn,113-1965 Hyde Park Rd  London ON N6H 0A3,08/30/2023,,location.href = '/Portal/Facility/Details/fc38ee9d-583a-4490-9474-ec4b68c1ac74' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fc38ee9d-583a-4490-9474-ec4b68c1ac74
Groceryzone,1070 Gainsborough Rd  London ON N6H 5L5,08/30/2023,,location.href = '/Portal/Facility/Details/483b04a6-5bc4-47ed-ad7b-7fe07ab1329d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/483b04a6-5bc4-47ed-ad7b-7fe07ab1329d
Personal Service Coffee,102-1985 Hyde Park Rd  London ON N6H 0A3,08/30/2023,,location.href = '/Portal/Facility/Details/50eedb32-0897-453a-abd8-68b450400419' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/50eedb32-0897-453a-abd8-68b450400419
Dollarama,1251 Huron St  London ON N5Y 4V1,08/30/2023,,location.href = '/Portal/Facility/Details/29b484b1-e913-4769-aedc-4c885dbf0d3d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/29b484b1-e913-4769-aedc-4c885dbf0d3d
Quiznos,3-1985 Hyde Park Rd  London ON N6H 0A3,08/30/2023,,location.href = '/Portal/Facility/Details/915688de-9186-49ea-9fcb-f2590dffbd68' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/915688de-9186-49ea-9fcb-f2590dffbd68
Giant Tiger,1251 Huron St  London ON N5Y 4V1,08/30/2023,,location.href = '/Portal/Facility/Details/3b2771d9-8b2b-4352-be7d-c7b1d9fa3358' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3b2771d9-8b2b-4352-be7d-c7b1d9fa3358
Polish Combatants Hall,80 Ann St  London ON N6A 1P9,08/29/2023,,location.href = '/Portal/Facility/Details/75058edc-4098-4ff1-a0d4-facc56ef6fb6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/75058edc-4098-4ff1-a0d4-facc56ef6fb6
Lost Love Social House,153 Carling St  London ON N6A 1H5,08/29/2023,,location.href = '/Portal/Facility/Details/1bf3242a-f6b0-4c6f-a685-76b2529ee1c5' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/1bf3242a-f6b0-4c6f-a685-76b2529ee1c5
Babu's Mart,1-1634 Hyde Park  London ON N6H 5L7,08/29/2023,,location.href = '/Portal/Facility/Details/fbe7404b-a147-4971-a6be-a4549956dc0c' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fbe7404b-a147-4971-a6be-a4549956dc0c
The Golden Dragon Restaurant,1285 Commissioners Rd W  London ON N6K 1C9,08/29/2023,,location.href = '/Portal/Facility/Details/c820d14d-d698-4118-b7e8-0ea8ffe98d6f' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c820d14d-d698-4118-b7e8-0ea8ffe98d6f
Westside Family Restaurant,107 Mt Pleasant Ave  London ON N6H 1E1,08/29/2023,,location.href = '/Portal/Facility/Details/9567dbda-328c-482c-a445-0f3c787b7323' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9567dbda-328c-482c-a445-0f3c787b7323
Lickity Split,257 Main St  Parkhill ON N0M 2K0,08/28/2023,,location.href = '/Portal/Facility/Details/44cd56a0-619f-41d5-8cfd-b2424a6ae4e6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/44cd56a0-619f-41d5-8cfd-b2424a6ae4e6
Razzle Dazzle Cupcakes,319 Springbank Dr  London ON N6J 1G6,08/28/2023,,location.href = '/Portal/Facility/Details/6c1830de-9cac-4e94-a797-deb353fc3fd8' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/6c1830de-9cac-4e94-a797-deb353fc3fd8
UWO - UCC (Western On-Campus Pharmacy),36C-UWO University Community Ctr  London ON N6A 3K7,08/28/2023,,location.href = '/Portal/Facility/Details/0d86dc7a-5115-4a0f-8565-2fe5d69771db' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0d86dc7a-5115-4a0f-8565-2fe5d69771db
Circle K / Esso,1149 Highbury Ave N  London ON N5Y 1A6,08/25/2023,,location.href = '/Portal/Facility/Details/a4a2ca94-df5a-4024-8434-f4b359671d07' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a4a2ca94-df5a-4024-8434-f4b359671d07
McDonald's,1159 Highbury Ave  London ON N5Y 1A6,08/25/2023,,location.href = '/Portal/Facility/Details/5610536d-45ab-45fa-99d3-02106e1d2def' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5610536d-45ab-45fa-99d3-02106e1d2def
Subway,10A-760 Hyde Park Rd  London ON N6H 3S1,08/25/2023,,location.href = '/Portal/Facility/Details/5ba2ff11-44a6-44f1-b9a3-a93e7a3eb16a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5ba2ff11-44a6-44f1-b9a3-a93e7a3eb16a
Lambeth Foodland,1-2295 Wharncliffe Rd S  London ON N6P 1K9,08/25/2023,,location.href = '/Portal/Facility/Details/838e3c18-2be8-4608-93f3-833d5092f641' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/838e3c18-2be8-4608-93f3-833d5092f641
Pizza Pizza,760 Hyde Park Rd  London ON N6H 3S2,08/25/2023,,location.href = '/Portal/Facility/Details/f51ae725-9b2a-4224-8eb0-47cf84b174e0' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f51ae725-9b2a-4224-8eb0-47cf84b174e0
Neighbours Convenience Store,217 Carthcart St  London ON N6C3M8,08/25/2023,,location.href = '/Portal/Facility/Details/cee24e3b-778b-49d9-8249-390ebfbad595' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/cee24e3b-778b-49d9-8249-390ebfbad595
Fellini Koolini's / Runt Club,153 & 155 Albert St  London ON N6A 1L9,08/25/2023,,location.href = '/Portal/Facility/Details/2c342e0f-a82f-4511-ba8d-f866e6bb4ecd' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2c342e0f-a82f-4511-ba8d-f866e6bb4ecd
Zen'Za Pizzeria,71 King St  London ON N6A 0A6,08/24/2023,,location.href = '/Portal/Facility/Details/3730af1d-2e8e-4519-a4e4-f048346c16ce' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3730af1d-2e8e-4519-a4e4-f048346c16ce
Marienbad Restaurant / Chaucer's Pub,122 Carling St  London ON N6A 1H6,08/24/2023,,location.href = '/Portal/Facility/Details/0cf56d09-e98f-4906-a436-901f125174ce' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0cf56d09-e98f-4906-a436-901f125174ce
La Cucina Pizzeria London,731 Richmond St  London ON N6A 3H2,08/24/2023,,location.href = '/Portal/Facility/Details/edb7e3c8-089b-4596-a193-74406267be80' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/edb7e3c8-089b-4596-a193-74406267be80
Artes Bakery & Pastry,28 Front St E  Strathroy ON N7G 1Y4,08/24/2023,,location.href = '/Portal/Facility/Details/0d19ebb0-f204-434b-83a7-bbebc766c561' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0d19ebb0-f204-434b-83a7-bbebc766c561
Tim Hortons,28630 Centre Rd  Strathroy ON N7G 3H6,08/24/2023,,location.href = '/Portal/Facility/Details/26237f56-894c-4a67-9ea3-0ef983871a2a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/26237f56-894c-4a67-9ea3-0ef983871a2a
Trafalgar Mini Mart,1961 Trafalgar St  London ON N5V 1A3,08/24/2023,,location.href = '/Portal/Facility/Details/079d10fa-2199-4c9d-8bd4-9af155e40b55' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/079d10fa-2199-4c9d-8bd4-9af155e40b55
Popeyes Louisiana Kitchen,1160 Oxford St W  London ON N6H 4T1,08/24/2023,,location.href = '/Portal/Facility/Details/994cd140-00bb-42ff-80e7-ef3055ea0dd6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/994cd140-00bb-42ff-80e7-ef3055ea0dd6
Ah-So Sushi- Remark,1190 Oxford St W  London ON N0H 4N2,08/23/2023,,location.href = '/Portal/Facility/Details/df950fc5-ca17-40ca-bfcb-393c3c7866b6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/df950fc5-ca17-40ca-bfcb-393c3c7866b6
The London Squash Racquets Club,76 Albert St  London ON N6A 1L8,08/23/2023,,location.href = '/Portal/Facility/Details/5763f884-805c-4beb-88ba-095fdd9fc8a6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5763f884-805c-4beb-88ba-095fdd9fc8a6
Shoppers Drug Mart,805 Oxford St E  London ON N5Y 3J8,08/23/2023,,location.href = '/Portal/Facility/Details/0a04ad79-2cf6-4016-b82c-53f83d775f44' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0a04ad79-2cf6-4016-b82c-53f83d775f44
Edible Arrangements,1634 Hyde Park Rd  London ON N6H 5L7,08/23/2023,,location.href = '/Portal/Facility/Details/232e07e5-fcef-4e2e-9572-ac554dffbeea' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/232e07e5-fcef-4e2e-9572-ac554dffbeea
FreshCo,1298 Trafalgar St  London ON N5Z 1H9,08/23/2023,,location.href = '/Portal/Facility/Details/588e54dc-e89d-44d8-854d-b6ae3c8403c2' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/588e54dc-e89d-44d8-854d-b6ae3c8403c2
Halfdose,531 Richmond St  London ON N6A 3E8,08/22/2023,,location.href = '/Portal/Facility/Details/9397b3da-00ad-4250-a6fa-7aa6154d4107' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9397b3da-00ad-4250-a6fa-7aa6154d4107
The Tasting Room,483 Richmond St  London ON N6A 3E4,08/22/2023,,location.href = '/Portal/Facility/Details/3e184efd-0da9-4485-aecc-58efbb967285' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3e184efd-0da9-4485-aecc-58efbb967285
Tim Hortons,1181 Highbury Ave N  London ON N5Y 1A6,08/22/2023,,location.href = '/Portal/Facility/Details/8499aeee-09b5-4a1a-a4c7-5c9398d99b41' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8499aeee-09b5-4a1a-a4c7-5c9398d99b41
Polish National Assoc Recreation Centre,2776 Hamilton Rd  Nilestown ON N0L 1G5,08/22/2023,,location.href = '/Portal/Facility/Details/bb05212d-5c79-4c0a-abaa-7961ebe7fb3d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/bb05212d-5c79-4c0a-abaa-7961ebe7fb3d
The Belfort,50 Piccadilly St  London ON N6A 1R8,08/22/2023,,location.href = '/Portal/Facility/Details/9a83cdfe-b7a4-4feb-8aac-276da360ad22' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9a83cdfe-b7a4-4feb-8aac-276da360ad22
Chelsey Park Store,310 Oxford St W  London ON N6H 4N6,08/22/2023,,location.href = '/Portal/Facility/Details/f81f9cbe-162a-46ed-b003-64a2ab538554' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f81f9cbe-162a-46ed-b003-64a2ab538554
Winks Eatery Inc,12-551 Richmond St  London ON N6A 3E9,08/21/2023,,location.href = '/Portal/Facility/Details/d2c4b549-3ea8-4976-9207-35c840eb068d' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d2c4b549-3ea8-4976-9207-35c840eb068d
Twice the Deal Pizza and Wings,4-360 Springbank Drive  London ON,08/21/2023,,location.href = '/Portal/Facility/Details/ba706fd5-6e33-4087-98f7-275f79083f11' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ba706fd5-6e33-4087-98f7-275f79083f11
Tim Hortons,1145 Oxford St E  London ON N5Y 3L7,08/18/2023,,location.href = '/Portal/Facility/Details/46ee738e-a7ab-4a10-acaa-a67ce5124a09' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/46ee738e-a7ab-4a10-acaa-a67ce5124a09
El Taco Loco,390 Springbank Dr  London ON N6J 3H2,08/18/2023,,location.href = '/Portal/Facility/Details/4487294a-bc84-4bf0-829d-54d96c9227e6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4487294a-bc84-4bf0-829d-54d96c9227e6
Dundas & Sons Brewing Company,400 Adelaide St N  London ON N6B 3H6,08/17/2023,,location.href = '/Portal/Facility/Details/4766c32e-f034-42d8-a5bb-8992e2d18322' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4766c32e-f034-42d8-a5bb-8992e2d18322
LHSC Victoria Faye's Cafe,800 Commissioners Rd E  London ON N6C 5J1,08/17/2023,,location.href = '/Portal/Facility/Details/96b76f98-d37b-426f-9fe4-92d11a50be1e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/96b76f98-d37b-426f-9fe4-92d11a50be1e
LHSC Victoria Tim Hortons LRCP,800 Commissioners Rd  London ON N6C 5J1,08/17/2023,,location.href = '/Portal/Facility/Details/b0bc6c0f-f89b-4d4e-a352-3e8c6e85fe5e' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b0bc6c0f-f89b-4d4e-a352-3e8c6e85fe5e
The Root Cellar,623 Dundas St  London ON N5W 2Z1,08/17/2023,,location.href = '/Portal/Facility/Details/a24862c2-1e91-40a5-9345-ada49d90d9f3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a24862c2-1e91-40a5-9345-ada49d90d9f3
LHSC Victoria On the Go Zone E,800 Commissioners Rd  London ON N6C 5J1,08/17/2023,,location.href = '/Portal/Facility/Details/ead80007-cf8c-4839-bf72-064ed9e92a4c' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ead80007-cf8c-4839-bf72-064ed9e92a4c
East Village Market - Authentic Flavour Restaurant and Catering,630 Dundas St  London ON N5W 2Y8,08/17/2023,,location.href = '/Portal/Facility/Details/c11de2e6-2fec-4aa6-ae4a-bb99188e6ee9' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c11de2e6-2fec-4aa6-ae4a-bb99188e6ee9
The Rhino Lounge,421 Ridout St N  London ON N6A 5H4,08/16/2023,,location.href = '/Portal/Facility/Details/aeb62040-072d-4924-be2b-ebea4511fadf' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/aeb62040-072d-4924-be2b-ebea4511fadf
Starbucks Coffee,101-580 Fanshawe Park Rd E  London ON N5X 1H1,08/16/2023,,location.href = '/Portal/Facility/Details/9dc67edb-08d6-41f4-ba2d-a5f5c6602917' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9dc67edb-08d6-41f4-ba2d-a5f5c6602917
Tim Hortons,1825 Adelaide St N  London ON N5X 4E8,08/16/2023,,location.href = '/Portal/Facility/Details/fa91c371-4726-438e-a52f-fb69244f5629' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fa91c371-4726-438e-a52f-fb69244f5629
Canadian Tire Gas Bar #1641,105 Fanshawe Park Rd E  London ON N5X 3W1,08/15/2023,,location.href = '/Portal/Facility/Details/4711e929-2510-4d6a-af10-a628ccc9c80b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4711e929-2510-4d6a-af10-a628ccc9c80b
Armatec Survivability Inc,1 Newton Ave  Dorchester ON N0L 1G4,08/15/2023,,location.href = '/Portal/Facility/Details/a92f7132-75dc-4e73-8df0-aa51295b49b6' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a92f7132-75dc-4e73-8df0-aa51295b49b6
Jack Campbell's Variety,153 Gladman Ave  London ON N5J 1X6,08/15/2023,,location.href = '/Portal/Facility/Details/004f37aa-f579-4834-bb39-d8fe3267a7b0' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/004f37aa-f579-4834-bb39-d8fe3267a7b0
Tim Hortons,119 Oxford St E  London ON N6A 1T2,08/14/2023,,location.href = '/Portal/Facility/Details/b97e61d7-190c-4f4f-9109-985d02a39835' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b97e61d7-190c-4f4f-9109-985d02a39835
Toboggan Brewing Company,585 Richmond St  London ON N6A 3G2,08/14/2023,,location.href = '/Portal/Facility/Details/fac31f1a-ebdd-4c07-bfae-8ce70e0ce5a7' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fac31f1a-ebdd-4c07-bfae-8ce70e0ce5a7
Reverie,1-208 Piccadilly St  London ON N6A 1S1,08/11/2023,,location.href = '/Portal/Facility/Details/e58c0f59-5ead-44cc-b4a2-707a9f71364a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/e58c0f59-5ead-44cc-b4a2-707a9f71364a
St. George's Society of London,4308 Dundas St  London ON N0M 2P0,08/11/2023,,location.href = '/Portal/Facility/Details/7d9d15a9-0d77-435e-b2fe-ccfdcb2aa29a' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/7d9d15a9-0d77-435e-b2fe-ccfdcb2aa29a
Circle K,595 Richmond St  London ON N6A 3G2,08/11/2023,,location.href = '/Portal/Facility/Details/c8671cec-1cf7-43b2-bb5f-268235bcddf4' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c8671cec-1cf7-43b2-bb5f-268235bcddf4
Dimi's Greek House,551 Richmond St  London ON N6A 3E9,08/10/2023,,location.href = '/Portal/Facility/Details/9e849f75-aa82-4216-9b27-57d5b1a83ade' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9e849f75-aa82-4216-9b27-57d5b1a83ade
Shell,1170 Oxford St W  London ON N6H 4N2,08/10/2023,,location.href = '/Portal/Facility/Details/634c89ab-1168-4337-a176-807aaabe5f81' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/634c89ab-1168-4337-a176-807aaabe5f81
Subway,1021 Wonderland Rd S  London ON N6K 3V1,08/09/2023,,location.href = '/Portal/Facility/Details/f8871a21-c5f7-4ce3-bd78-2facf77c70f3' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f8871a21-c5f7-4ce3-bd78-2facf77c70f3
Tim Hortons,19 Front St E  Strathroy ON N7G 1Y5,08/09/2023,,location.href = '/Portal/Facility/Details/f1fa0547-db07-45cd-8634-47b859e06c1b' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f1fa0547-db07-45cd-8634-47b859e06c1b
Tim Hortons,111 Wharncliffe Rd S  London ON N6J 2K3,08/09/2023,,location.href = '/Portal/Facility/Details/d8b66fa4-64f4-415d-832d-778346a88033' ,DineSafe,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d8b66fa4-64f4-415d-832d-778346a88033
