url_inspection_full,inspection_results,actions_taken
https://healthinspect.ca/Portal/Inspection/Details/d8800529-91b4-4a7e-8dff-6f2b2876804e,"Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
Corrected During Inspection
Food premises maintenance
ensure that the ventilation system is maintained to provide for the elimination of odours, fumes, vapours, smoke and excessive heat
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/98eeaa9e-a15f-4887-8ff1-ae7aac1175f4,Food premises operation general Corrected During Inspection,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/e69a1424-ed41-4dec-86ba-b732d3d3b757,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/cf207d3e-c07b-47b4-9391-7ef7c7112cb0,"Storage of food
store foods off the floor
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
NO
Food premises operation general
ensure premises is free from conditions that may: be a health hazard, adversely affect the sanitary operation of the premises, or adversely affect the wholesomeness of the food
NO","Certified Foodhandler On Site
Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/7923f7b4-d4ba-4d3f-bcb2-05f355679d3a,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/b5bc3b72-6c10-4f10-abaf-289425b230b9,"Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO
Safe storage of toxic/ poisonous substances
ensure toxic/ poisonous substances are kept in a compartment separate from food, utensils and food surfaces
Corrected During Inspection
Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/1d0ca2eb-f844-4ebe-b062-e4835f789233,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/f24e844a-afb7-4a35-a941-04c0939dd922,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/7ba702e6-7590-4d8f-9d43-10fa4ed114cf,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/f78d4392-6c0a-4af5-b7f5-01366546b723,No results to show,"Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/3f0ca4c5-b691-44a0-a216-4bf6a98b4172,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/26d4cbec-9d43-4eaf-8811-52846279cda0,"Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
ensure equipment and utensils that come into direct contact with food are corrosion resistant and non-toxic, and free from cracks, crevices and open seams
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/72d1512c-f280-4c50-824c-87c0a3715a5c,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/560e1a1e-1be8-4a31-ac00-629d448d52f2,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/f668afca-7c17-4868-bb0e-eece2fa63571,"Mechanical dishwasher operation and maintenance
ensure chemical sanitizer solution levels are at appropriate concentrations
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/9e343ff6-5fdc-474f-a8db-7350af4e6e50,"Notice of intention to commence operations provided NO
Food from approved sources
ensure that all food is from an approved source
Corrected During Inspection",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/dcb49d0f-2245-44e0-8c6f-e9a06ad8bc6b,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/56b95532-2fef-4e4c-a9f3-a79dce64f472,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/d5eef3e3-b5e3-4f97-83e0-4d626aae2a49,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/45750574-0216-43f4-8ff2-52554b750360,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/d1ffb5e2-b3b4-483c-a504-2b39d9415898,"Equipment, utensils and multi-service articles maintenance
ensure equipment and utensils that come into direct contact with food are corrosion resistant and non-toxic, and free from cracks, crevices and open seams
NO
Food premises maintenance
ensure that furniture, equipment and appliances are so constructed and arranged as to permit thorough cleaning
NO
Acceptable sanitizing method and testing Corrected During Inspection","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/3091e2ca-b112-4369-98fc-4b0b7e0a22ed,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/87a10e03-270f-46a1-a665-c71ea567ea0a,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3cddb174-c07a-4362-8482-cbd21b3bc72f,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/203314d4-410b-48d9-bf32-10b987c9fc43,No results to show,"Satisfactory - No Action Required
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/e0a27bad-fe20-4ff2-92b5-0295cc69ed77,"Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Report Reviewed - Action Required
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/f903e370-e7d2-43e4-aaeb-9b65c7e14878,"Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
separate raw and ready-to-eat foods during storage and handling
Corrected During Inspection
Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Report Reviewed - Action Required
No Certified Food Handler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/bf919ee7-e095-41b0-b435-1af281a3f4c3,"Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
ensure that the method of sanitization is appropriate
NO
Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
Corrected During Inspection
Storage of food
cover all food in storage
store foods off the floor
NO
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 4°C and lower
ensure potentially hazardous foods are stored at 60°C and higher
Corrected During Inspection
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
separate raw and ready-to-eat foods during storage and handling
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/8415d537-b43e-48c8-ab8c-2a188e682423,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/d7dc20e1-0cc9-4bf5-a563-7b6b1c22b871,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/d3042479-6d32-47a9-82f9-6caa3b857bb6,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/8984bceb-8a34-4dae-921a-a230d37969d6,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/8cd2d262-1dfe-41ad-8f34-d096f9b968a6,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/0beac339-1463-4128-b1cf-3760c22b092a,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO","Report Reviewed - Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3aade899-7be7-45e4-8f6e-4e6aa0ddb539,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
NO
Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/c001131e-a9cf-4e0f-9037-80a5b5a60a18,"Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
Corrected During Inspection
Temperature control for storage of potentially hazardous foods
ensure potentially hazardous foods are stored at 60°C and higher
ensure that during the preparation, processing and manufacturing of potentially hazardous foods, they are not at a temperature between 4°C and 60°C for greater than two hours
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
