Critical Infractions Count,Non Critical Infractions Count,Inspection Type,Inspection Date,url_inspection,url_inspection_full,url_entity_full
0,0,Required,29-Nov-2022,location.href = '/Portal/Inspection/Details/41863ea8-8996-49f3-be63-6bd159ec5c43' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/41863ea8-8996-49f3-be63-6bd159ec5c43,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/180076bb-a218-4bf7-b0f4-ae385f485e8d
0,0,Required,11-May-2022,location.href = '/Portal/Inspection/Details/0552102f-99fa-43a0-8170-aefd0679ece9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0552102f-99fa-43a0-8170-aefd0679ece9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/180076bb-a218-4bf7-b0f4-ae385f485e8d
0,0,Required,10-May-2023,location.href = '/Portal/Inspection/Details/db2f24d9-2a02-40b3-8a4b-c14f5a7d7049' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/db2f24d9-2a02-40b3-8a4b-c14f5a7d7049,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/067410ce-baea-493a-b033-c465e50a7fe4
0,0,Required,11-May-2022,location.href = '/Portal/Inspection/Details/fd19e2d5-7027-4f01-8761-fb8ca1aa574b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fd19e2d5-7027-4f01-8761-fb8ca1aa574b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/067410ce-baea-493a-b033-c465e50a7fe4
0,0,Required,19-Mar-2024,location.href = '/Portal/Inspection/Details/5d4ca06a-f071-4a73-872b-2efecc65dd83' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5d4ca06a-f071-4a73-872b-2efecc65dd83,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e7ca52b9-c349-460f-80cb-339a433250a7
0,0,Required,15-Mar-2023,location.href = '/Portal/Inspection/Details/79a54ebe-5ac8-4d83-914e-38937978d3e0' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/79a54ebe-5ac8-4d83-914e-38937978d3e0,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e7ca52b9-c349-460f-80cb-339a433250a7
0,0,Required,27-May-2022,location.href = '/Portal/Inspection/Details/dc276f81-05ff-478f-9a9d-d812e80a38ec' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/dc276f81-05ff-478f-9a9d-d812e80a38ec,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e7ca52b9-c349-460f-80cb-339a433250a7
1,1,Required,16-Nov-2023,location.href = '/Portal/Inspection/Details/e82f2340-eb25-452c-b3ce-4968c6379bab' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e82f2340-eb25-452c-b3ce-4968c6379bab,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d44cff2c-db53-487d-82ff-7fc3793f1d1a
0,0,Required,12-Mar-2024,location.href = '/Portal/Inspection/Details/2050947b-5de7-492f-8428-75bac84b03ff' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2050947b-5de7-492f-8428-75bac84b03ff,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/fbe4358f-3169-4768-be66-7b324c9c9acb
0,0,Required,11-Jul-2023,location.href = '/Portal/Inspection/Details/9557f5a2-206d-4b26-b629-1a5be1064691' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/9557f5a2-206d-4b26-b629-1a5be1064691,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/fbe4358f-3169-4768-be66-7b324c9c9acb
0,0,Required,21-Mar-2023,location.href = '/Portal/Inspection/Details/03de6380-6fb2-4ab6-adff-c1f36dcbd694' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/03de6380-6fb2-4ab6-adff-c1f36dcbd694,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/fbe4358f-3169-4768-be66-7b324c9c9acb
0,0,Required,26-Oct-2022,location.href = '/Portal/Inspection/Details/c17f904d-9a2d-459e-80f2-ec308ff709ee' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c17f904d-9a2d-459e-80f2-ec308ff709ee,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/fbe4358f-3169-4768-be66-7b324c9c9acb
1,1,Required,23-Jun-2022,location.href = '/Portal/Inspection/Details/b19f58d4-8b3d-4300-906d-30ad019023ea' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b19f58d4-8b3d-4300-906d-30ad019023ea,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/fbe4358f-3169-4768-be66-7b324c9c9acb
0,0,Required,21-Sep-2023,location.href = '/Portal/Inspection/Details/8be00bdf-29fa-4cea-ae90-9658ca86e8d0' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8be00bdf-29fa-4cea-ae90-9658ca86e8d0,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/843e6f05-ef9e-490c-bb4c-001571874fa3
2,0,Follow-up,09-Feb-2024,location.href = '/Portal/Inspection/Details/b1dff3b3-35f2-49cd-8bea-52bf92718fc8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b1dff3b3-35f2-49cd-8bea-52bf92718fc8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
4,1,Required,01-Feb-2024,location.href = '/Portal/Inspection/Details/2f70a4af-a724-4232-b705-4724e6f91ae4' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2f70a4af-a724-4232-b705-4724e6f91ae4,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
2,4,Required,02-Nov-2023,location.href = '/Portal/Inspection/Details/384d3ec8-8db7-412b-bec6-993bcdaee813' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/384d3ec8-8db7-412b-bec6-993bcdaee813,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
2,2,Required,30-May-2023,location.href = '/Portal/Inspection/Details/06a50cef-1a0b-4844-b58f-7189e8a71265' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/06a50cef-1a0b-4844-b58f-7189e8a71265,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
1,0,Follow-up,07-Feb-2023,location.href = '/Portal/Inspection/Details/4d5d9e51-775f-4464-934c-9fe008bd7ad7' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4d5d9e51-775f-4464-934c-9fe008bd7ad7,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
1,3,Required,02-Feb-2023,location.href = '/Portal/Inspection/Details/7a14b06e-f1c8-46b5-ad60-401a7ca4aca8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7a14b06e-f1c8-46b5-ad60-401a7ca4aca8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
0,0,Required,14-Oct-2022,location.href = '/Portal/Inspection/Details/c7c57e38-be7c-4de6-a330-24ec20dbd855' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c7c57e38-be7c-4de6-a330-24ec20dbd855,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
1,3,Required,22-Jul-2022,location.href = '/Portal/Inspection/Details/0079c321-747f-495d-945c-51d64c1d6ea4' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0079c321-747f-495d-945c-51d64c1d6ea4,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/1c604339-6310-4efa-a7d2-7ab9325f9710
0,0,Required,10-Apr-2024,location.href = '/Portal/Inspection/Details/b1afd941-5db0-4fe7-ba85-3b2137a02534' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b1afd941-5db0-4fe7-ba85-3b2137a02534,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e3e07889-0272-42f9-b7e7-abe361854b48
1,0,Required,22-Nov-2023,location.href = '/Portal/Inspection/Details/a6e3f06d-90e7-42a7-a82c-5cd314ffd8c6' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a6e3f06d-90e7-42a7-a82c-5cd314ffd8c6,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e3e07889-0272-42f9-b7e7-abe361854b48
0,0,Required,17-Jul-2023,location.href = '/Portal/Inspection/Details/ad6ef4c2-c8b6-4ffa-aeab-44b4826ec61a' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ad6ef4c2-c8b6-4ffa-aeab-44b4826ec61a,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e3e07889-0272-42f9-b7e7-abe361854b48
0,0,Required,12-Apr-2023,location.href = '/Portal/Inspection/Details/1ab1697b-8375-493b-a1cc-43a4caebcdd9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1ab1697b-8375-493b-a1cc-43a4caebcdd9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e3e07889-0272-42f9-b7e7-abe361854b48
0,0,Required,24-Apr-2024,location.href = '/Portal/Inspection/Details/d4e835f9-d5b1-4fd0-a05d-029bed1cf311' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d4e835f9-d5b1-4fd0-a05d-029bed1cf311,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/0195b346-6c29-45e3-b4d4-886fafe82d16
0,0,Required,08-Nov-2023,location.href = '/Portal/Inspection/Details/f6fd16c4-0374-4a3e-81e8-1e78f9d680e9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f6fd16c4-0374-4a3e-81e8-1e78f9d680e9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/0195b346-6c29-45e3-b4d4-886fafe82d16
0,0,Required,27-Apr-2023,location.href = '/Portal/Inspection/Details/76b8168d-7bc5-4cf8-983f-90f715e6acb9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/76b8168d-7bc5-4cf8-983f-90f715e6acb9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/0195b346-6c29-45e3-b4d4-886fafe82d16
1,0,Required,11-Oct-2022,location.href = '/Portal/Inspection/Details/b99bc627-a472-4742-9ee7-37cadc907aa2' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b99bc627-a472-4742-9ee7-37cadc907aa2,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/0195b346-6c29-45e3-b4d4-886fafe82d16
0,0,Required,02-Jun-2022,location.href = '/Portal/Inspection/Details/dc13e33b-5756-41d0-b22d-b4f56b14473e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/dc13e33b-5756-41d0-b22d-b4f56b14473e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/0195b346-6c29-45e3-b4d4-886fafe82d16
0,0,Required,16-Jan-2024,location.href = '/Portal/Inspection/Details/e0b8a4a9-3e53-455c-aa8f-0664bc953d91' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e0b8a4a9-3e53-455c-aa8f-0664bc953d91,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ced25026-d306-47b9-9cb9-1f684097d6af
0,1,Follow-up,24-Jan-2023,location.href = '/Portal/Inspection/Details/a6d75c19-7e4a-40b3-a426-bfebed30c502' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a6d75c19-7e4a-40b3-a426-bfebed30c502,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ced25026-d306-47b9-9cb9-1f684097d6af
0,1,Required,17-Jan-2023,location.href = '/Portal/Inspection/Details/2b626a0b-2759-4c2f-a225-ccad99986fee' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2b626a0b-2759-4c2f-a225-ccad99986fee,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ced25026-d306-47b9-9cb9-1f684097d6af
0,0,Required,13-Sep-2022,location.href = '/Portal/Inspection/Details/aa43e7eb-bec5-45c1-8f39-8c592446258c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/aa43e7eb-bec5-45c1-8f39-8c592446258c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ced25026-d306-47b9-9cb9-1f684097d6af
0,0,Required,16-Jan-2024,location.href = '/Portal/Inspection/Details/f3030e9b-5908-407f-b39f-f52fca6fdb86' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f3030e9b-5908-407f-b39f-f52fca6fdb86,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3d712485-cb3c-460a-93d4-51c76c76e95c
0,0,Required,07-Feb-2023,location.href = '/Portal/Inspection/Details/5e53e4eb-45ae-4b3f-8cc0-7b04eda0810b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5e53e4eb-45ae-4b3f-8cc0-7b04eda0810b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3d712485-cb3c-460a-93d4-51c76c76e95c
0,1,Required,21-Mar-2024,location.href = '/Portal/Inspection/Details/85861e5d-5eeb-4fae-94aa-838526976e56' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/85861e5d-5eeb-4fae-94aa-838526976e56,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2dbbc25-1d10-4297-b729-b6e336c3b6c5
1,1,Follow-up,07-Feb-2023,location.href = '/Portal/Inspection/Details/e75beb33-8c42-471b-9df2-b6f014937240' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e75beb33-8c42-471b-9df2-b6f014937240,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2dbbc25-1d10-4297-b729-b6e336c3b6c5
1,1,Required,31-Jan-2023,location.href = '/Portal/Inspection/Details/7a770e25-b932-4c6d-9652-0e648323e75d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7a770e25-b932-4c6d-9652-0e648323e75d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2dbbc25-1d10-4297-b729-b6e336c3b6c5
0,0,Required,27-Sep-2023,location.href = '/Portal/Inspection/Details/21fb91e3-db0f-4212-b1ba-81a2ccca7cb5' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/21fb91e3-db0f-4212-b1ba-81a2ccca7cb5,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/57bc36f0-ebc7-4ada-b70f-511ca06ddd10
1,1,Required,24-May-2022,location.href = '/Portal/Inspection/Details/70b7b7ca-2fa2-4193-bb22-cca5d15f236c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/70b7b7ca-2fa2-4193-bb22-cca5d15f236c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/57bc36f0-ebc7-4ada-b70f-511ca06ddd10
0,0,Required,29-May-2023,location.href = '/Portal/Inspection/Details/d3d8634e-0a2d-4e50-899a-91fa0d00ff2c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d3d8634e-0a2d-4e50-899a-91fa0d00ff2c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f062c454-e87d-461d-8586-a878c1850836
0,0,Required,21-Nov-2022,location.href = '/Portal/Inspection/Details/fbf6182b-ed8a-496a-bce4-d26bebc2ee1e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fbf6182b-ed8a-496a-bce4-d26bebc2ee1e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f062c454-e87d-461d-8586-a878c1850836
0,1,Required,24-May-2022,location.href = '/Portal/Inspection/Details/340a8d44-5b58-41f1-8d40-109b2da10a81' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/340a8d44-5b58-41f1-8d40-109b2da10a81,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f062c454-e87d-461d-8586-a878c1850836
0,0,Required,28-Feb-2024,location.href = '/Portal/Inspection/Details/17331241-2b7f-497b-a28e-caa56a48a125' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/17331241-2b7f-497b-a28e-caa56a48a125,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b68dab3c-9ff7-48e8-b143-b72e0ba8af5d
1,0,Required,15-Aug-2023,location.href = '/Portal/Inspection/Details/91dd4f3d-daff-499f-8da6-e17fdbf9e2bc' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/91dd4f3d-daff-499f-8da6-e17fdbf9e2bc,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b68dab3c-9ff7-48e8-b143-b72e0ba8af5d
0,0,Required,07-Feb-2023,location.href = '/Portal/Inspection/Details/cf3d4fdb-c4db-46fe-8305-9a4a6f08a0d9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/cf3d4fdb-c4db-46fe-8305-9a4a6f08a0d9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b68dab3c-9ff7-48e8-b143-b72e0ba8af5d
0,0,Follow-up,05-Feb-2024,location.href = '/Portal/Inspection/Details/eb512cb0-3ed7-4fb6-91e9-b21b6ebf5187' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/eb512cb0-3ed7-4fb6-91e9-b21b6ebf5187,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a0e7aa07-399b-4725-b982-d41e30ae435b
1,2,Required,31-Jan-2024,location.href = '/Portal/Inspection/Details/72cfe18e-8d1b-425a-81c5-61e7def18222' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/72cfe18e-8d1b-425a-81c5-61e7def18222,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a0e7aa07-399b-4725-b982-d41e30ae435b
1,0,Required,16-Aug-2023,location.href = '/Portal/Inspection/Details/aa861088-2779-4cf4-96b5-cf77dc4918d8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/aa861088-2779-4cf4-96b5-cf77dc4918d8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a0e7aa07-399b-4725-b982-d41e30ae435b
2,0,Required,16-Mar-2023,location.href = '/Portal/Inspection/Details/c08d2598-e301-4f2c-8940-bd31f16b84a7' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c08d2598-e301-4f2c-8940-bd31f16b84a7,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a0e7aa07-399b-4725-b982-d41e30ae435b
3,0,Required,09-Sep-2022,location.href = '/Portal/Inspection/Details/ff75d203-13ef-4f02-94ff-13c49ef27082' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ff75d203-13ef-4f02-94ff-13c49ef27082,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a0e7aa07-399b-4725-b982-d41e30ae435b
0,0,Required,15-Jan-2024,location.href = '/Portal/Inspection/Details/f4989301-59e3-4d33-a75a-4aca95fdc8fe' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f4989301-59e3-4d33-a75a-4aca95fdc8fe,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a8421b2c-050e-4e53-b633-4fc018b9b2f8
0,0,Required,15-Sep-2023,location.href = '/Portal/Inspection/Details/a7170789-3acb-40c9-9551-dd38dc7e1373' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a7170789-3acb-40c9-9551-dd38dc7e1373,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a8421b2c-050e-4e53-b633-4fc018b9b2f8
0,0,Required,06-Feb-2023,location.href = '/Portal/Inspection/Details/69206b3e-1481-479f-945e-0594fbd8f662' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/69206b3e-1481-479f-945e-0594fbd8f662,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a8421b2c-050e-4e53-b633-4fc018b9b2f8
0,0,Required,08-Sep-2022,location.href = '/Portal/Inspection/Details/31e3beae-0d11-40e7-a688-44ddaafe5960' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/31e3beae-0d11-40e7-a688-44ddaafe5960,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a8421b2c-050e-4e53-b633-4fc018b9b2f8
2,0,Required,23-Jan-2024,location.href = '/Portal/Inspection/Details/b8687974-f9a0-41c5-8cf9-f83e9daed3bf' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b8687974-f9a0-41c5-8cf9-f83e9daed3bf,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e87c9eb8-83d3-43d5-84a5-64e35fe7b1a7
0,0,Follow-up,04-Oct-2023,location.href = '/Portal/Inspection/Details/79b071de-f835-4375-a37a-a503379f3895' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/79b071de-f835-4375-a37a-a503379f3895,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e87c9eb8-83d3-43d5-84a5-64e35fe7b1a7
1,1,Required,11-Sep-2023,location.href = '/Portal/Inspection/Details/11c8b4a1-5d4f-4c37-af5b-3fa5e3575bd2' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/11c8b4a1-5d4f-4c37-af5b-3fa5e3575bd2,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e87c9eb8-83d3-43d5-84a5-64e35fe7b1a7
2,0,Required,17-Jan-2023,location.href = '/Portal/Inspection/Details/4d693a01-fa52-4ecf-895f-67c8b6152173' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4d693a01-fa52-4ecf-895f-67c8b6152173,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e87c9eb8-83d3-43d5-84a5-64e35fe7b1a7
0,0,Required,07-Sep-2022,location.href = '/Portal/Inspection/Details/42b27441-d715-412b-a97f-59661b4fb76d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/42b27441-d715-412b-a97f-59661b4fb76d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e87c9eb8-83d3-43d5-84a5-64e35fe7b1a7
5,3,Required,10-Apr-2024,location.href = '/Portal/Inspection/Details/ed7499e1-4b23-46be-833f-157c06d063fa' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ed7499e1-4b23-46be-833f-157c06d063fa,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/70a6ba2d-413c-42c8-bb91-70d18bf1ee29
1,0,Required,07-Dec-2023,location.href = '/Portal/Inspection/Details/19652f07-422e-4d7c-ace6-ac2ec17b87c1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/19652f07-422e-4d7c-ace6-ac2ec17b87c1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/70a6ba2d-413c-42c8-bb91-70d18bf1ee29
0,1,Complaint,24-Nov-2023,location.href = '/Portal/Inspection/Details/bd515396-9504-4537-ae56-3d4c6c2567ed' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bd515396-9504-4537-ae56-3d4c6c2567ed,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/70a6ba2d-413c-42c8-bb91-70d18bf1ee29
0,0,Follow-up,23-Jun-2023,location.href = '/Portal/Inspection/Details/44162113-71d4-4686-bd1d-379cf9ddec9b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/44162113-71d4-4686-bd1d-379cf9ddec9b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/70a6ba2d-413c-42c8-bb91-70d18bf1ee29
7,4,Required,21-Jun-2023,location.href = '/Portal/Inspection/Details/f0e11990-b7b9-427f-8aed-4d78f7d2e618' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f0e11990-b7b9-427f-8aed-4d78f7d2e618,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/70a6ba2d-413c-42c8-bb91-70d18bf1ee29
2,1,Required,18-Jan-2023,location.href = '/Portal/Inspection/Details/01a603b4-7001-4e6c-baf8-a3b1529a8225' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/01a603b4-7001-4e6c-baf8-a3b1529a8225,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/70a6ba2d-413c-42c8-bb91-70d18bf1ee29
0,1,Required,12-Dec-2022,location.href = '/Portal/Inspection/Details/35981996-d4e2-4f25-9580-8c254ed75fb9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/35981996-d4e2-4f25-9580-8c254ed75fb9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/70a6ba2d-413c-42c8-bb91-70d18bf1ee29
0,1,Follow-up,24-Apr-2024,location.href = '/Portal/Inspection/Details/f402e81d-a319-4e7f-bc5e-6569480c46d3' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f402e81d-a319-4e7f-bc5e-6569480c46d3,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e9b533bd-1260-44a0-8df5-945cbd0fbd32
